id_code,current_date,current_time,source_name,destination_name,train_name,target,country_code_source,longitude_source,latitude_source,mean_halt_times_source,country_code_destination,longitude_destination,latitude_destination,mean_halt_times_destination,current_year,current_week,current_day,is_weekend
pdmchtwbrmwikfm,2016-09-29,07:39:23 AM,station$632,station$638,ICTAU,high,whber,3.264549,50.824506,153.11560693642,whber,3.224205,50.825845,22.445086705201998,2016,39,Thursday,False
arzbguqlpmnphph,2016-09-29,07:39:26 AM,station$205,station$200,ICWYAT,high,whber,4.829535,51.181513,101.30924855491,whber,4.560614,51.135758,154.41329479768999,2016,39,Thursday,False
vmzepbzqjiwbnki,2016-09-29,07:41:29 AM,station$166,station$150,SYXTVT,high,whber,4.295333,50.79183,49.054913294798006,whber,4.336531,50.835707,686.61560693642,2016,39,Thursday,False
zkslgijknzbdkue,2016-09-29,07:46:01 AM,station$486,station$150,ICXTAT,medium,whber,4.137662000000001,50.605078999999996,160.14161849711002,whber,4.336531,50.835707,686.61560693642,2016,39,Thursday,False
hcmfqvcvxnakuqs,2016-09-29,07:59:47 AM,station$266,station$147,PTXAX,high,whber,4.715866,50.88228,351.9161849711,whber,4.356801,50.845658,634.16473988439,2016,39,Thursday,False
bxuflnsbvtqslvo,2016-09-29,08:00:52 AM,station$185,station$214,ICWVYR,high,whber,4.432221,51.19923,421.64450867052,whber,4.482785,51.017648,306.52312138727996,2016,39,Thursday,False
qmlloybgpyituet,2016-09-29,08:01:20 AM,station$185,station$130,ICWVYR,high,whber,4.432221,51.19923,421.64450867052,whber,4.360846,50.859663,640.26589595376,2016,39,Thursday,False
sjffudflmmpphhg,2016-09-29,08:09:09 AM,station$178,station$544,ICZSYS,medium,whber,4.421101,51.2172,467.98265895954,whber,3.710675,51.035896,309.01445086705,2016,39,Thursday,False
zgedcrxvhnfqskk,2016-09-29,08:10:39 AM,station$626,station$544,PTRTV,high,whber,4.071825,50.891925,156.13005780347,whber,3.710675,51.035896,309.01445086705,2016,39,Thursday,False
veayfqkhdsqokac,2016-09-29,08:17:55 AM,station$588,station$592,ICZSAT,medium,whber,3.987794,51.108062,103.95664739884,whber,4.142966,51.171471999999994,127.58381502889999,2016,39,Thursday,False
fchsfkuwnreqgxx,2016-09-29,08:17:59 AM,station$525,station$544,ICZSAT,high,whber,3.216726,51.197226,164.41907514451,whber,3.710675,51.035896,309.01445086705,2016,39,Thursday,False
jtndcrivktptlze,2016-09-29,08:18:03 AM,station$544,station$571,ICZSAT,medium,whber,3.710675,51.035896,309.01445086705,whber,3.740591,51.056365,80.534682080925,2016,39,Thursday,False
qrzdvatetuhzmmy,2016-09-29,08:18:07 AM,station$571,station$588,ICZSAT,medium,whber,3.740591,51.056365,80.534682080925,whber,3.987794,51.108062,103.95664739884,2016,39,Thursday,False
gzlwyorypptbioz,2016-09-29,08:18:11 AM,station$595,station$188,ICZSAT,medium,whber,4.259519999999999,51.208335999999996,48.208092485549,whber,4.3902589999999995,51.197828,71.193641618497,2016,39,Thursday,False
vmgjgwfhlzmcuut,2016-09-29,08:18:19 AM,station$188,station$185,ICZSAT,medium,whber,4.3902589999999995,51.197828,71.193641618497,whber,4.432221,51.19923,421.64450867052,2016,39,Thursday,False
vpaqrdbspkpqawv,2016-09-29,08:18:23 AM,station$185,station$178,ICZSAT,medium,whber,4.432221,51.19923,421.64450867052,whber,4.421101,51.2172,467.98265895954,2016,39,Thursday,False
oguopzpgpowpxnz,2016-09-29,08:19:37 AM,station$147,station$266,ICZTZS,high,whber,4.356801,50.845658,634.16473988439,whber,4.715866,50.88228,351.9161849711,2016,39,Thursday,False
ruoelsvosqynpxb,2016-09-29,08:20:23 AM,station$266,station$147,ICZVXA,high,whber,4.715866,50.88228,351.9161849711,whber,4.356801,50.845658,634.16473988439,2016,39,Thursday,False
jvensimfxyyksju,2016-09-29,08:22:07 AM,station$130,station$162,ICXWYR,high,whber,4.360846,50.859663,640.26589595376,whber,4.240634,50.733931,182.09826589595002,2016,39,Thursday,False
wjisskadcsyiqcm,2016-09-29,08:22:17 AM,station$130,station$162,ICXWYR,high,whber,4.360846,50.859663,640.26589595376,whber,4.240634,50.733931,182.09826589595002,2016,39,Thursday,False
oxukouweaysycuw,2016-09-29,08:25:42 AM,station$177,station$130,ICXUXZ,high,whber,4.482076,50.896456,171.02023121387,whber,4.360846,50.859663,640.26589595376,2016,39,Thursday,False
wczjxpjdwaiyjav,2016-09-29,08:27:24 AM,station$177,station$130,ICXUXZ,high,whber,4.482076,50.896456,171.02023121387,whber,4.360846,50.859663,640.26589595376,2016,39,Thursday,False
oznssmcxiqeqmkf,2016-09-29,08:29:40 AM,station$266,station$177,ICXUXZ,high,whber,4.715866,50.88228,351.9161849711,whber,4.482076,50.896456,171.02023121387,2016,39,Thursday,False
eppcpdlssrcgkst,2016-09-29,08:29:44 AM,station$130,station$147,ICXUXZ,high,whber,4.360846,50.859663,640.26589595376,whber,4.356801,50.845658,634.16473988439,2016,39,Thursday,False
ikykwcekosnefrf,2016-09-29,08:29:48 AM,station$147,station$150,ICXUXZ,high,whber,4.356801,50.845658,634.16473988439,whber,4.336531,50.835707,686.61560693642,2016,39,Thursday,False
ucundzpirjnrulo,2016-09-29,08:31:48 AM,station$632,station$642,ICTAR,high,whber,3.264549,50.824506,153.11560693642,whber,2.736343,50.854449,22.445086705201998,2016,39,Thursday,False
gmorktwulzwojmk,2016-09-29,08:37:20 AM,station$162,station$95,SVXVVS,low,whber,4.240634,50.733931,182.09826589595002,whber,4.394421,50.854071999999995,20.771676300578,2016,39,Thursday,False
wtcdnggclwminit,2016-09-29,08:43:12 AM,station$210,station$211,LYSVT,low,whber,4.773478,51.037344,29.921965317919003,whber,4.800338,51.021972,29.921965317919003,2016,39,Thursday,False
drzuiucyopjypek,2016-09-29,08:49:32 AM,station$130,station$129,ICYZAS,high,whber,4.360846,50.859663,640.26589595376,whber,4.3807220000000004,50.843276,97.34971098265899,2016,39,Thursday,False
hqummzusxexjeji,2016-09-29,09:06:18 AM,station$205,station$200,ICXWXZ,high,whber,4.829535,51.181513,101.30924855491,whber,4.560614,51.135758,154.41329479768999,2016,39,Thursday,False
yxpkqqrynmbegks,2016-09-29,09:12:18 AM,station$185,station$130,ICWVXA,high,whber,4.432221,51.19923,421.64450867052,whber,4.360846,50.859663,640.26589595376,2016,39,Thursday,False
qanblplxoarsesi,2016-09-29,09:25:25 AM,station$525,station$544,ICZSAR,low,whber,3.216726,51.197226,164.41907514451,whber,3.710675,51.035896,309.01445086705,2016,39,Thursday,False
ldyqhwzfhsmyxaz,2016-09-29,09:51:44 AM,station$602,station$606,SXYYVR,high,whber,3.8144099999999996,50.869102000000005,78.164739884393,whber,3.857469,50.891296000000004,18.173410404624,2016,39,Thursday,False
zcmiwdswbogyrxn,2016-09-29,09:51:54 AM,station$147,station$130,SXYYVR,high,whber,4.356801,50.845658,634.16473988439,whber,4.360846,50.859663,640.26589595376,2016,39,Thursday,False
xeznryyynwanspe,2016-09-29,09:52:00 AM,station$626,station$150,SXYYVR,high,whber,4.071825,50.891925,156.13005780347,whber,4.336531,50.835707,686.61560693642,2016,39,Thursday,False
xtyjsygfskwstlx,2016-09-29,10:11:15 AM,station$130,station$544,ICYSXZ,low,whber,4.360846,50.859663,640.26589595376,whber,3.710675,51.035896,309.01445086705,2016,39,Thursday,False
hpswjsjsiksjqxl,2016-09-29,12:15:13 PM,station$130,station$147,SXYYSX,low,whber,4.360846,50.859663,640.26589595376,whber,4.356801,50.845658,634.16473988439,2016,39,Thursday,False
jknxoapegwsmijd,2016-09-29,12:15:18 PM,station$147,station$150,SXYYSX,low,whber,4.356801,50.845658,634.16473988439,whber,4.336531,50.835707,686.61560693642,2016,39,Thursday,False
wywmfhqxvophyai,2016-09-29,12:26:04 PM,station$130,station$266,ICVZA,medium,whber,4.360846,50.859663,640.26589595376,whber,4.715866,50.88228,351.9161849711,2016,39,Thursday,False
pwgupgprfzeepsy,2016-09-29,12:29:22 PM,station$496,station$500,ICZTXY,low,whber,3.8202529999999997,50.442859999999996,71.514450867052,whber,3.744708,50.423334999999994,24.670520231214,2016,39,Thursday,False
jnhckesiqcenalq,2016-09-29,12:29:33 PM,station$496,station$497,ICZTXY,low,whber,3.8202529999999997,50.442859999999996,71.514450867052,whber,3.797025,50.436388,24.670520231214,2016,39,Thursday,False
foahocklxcmovif,2016-09-29,12:29:38 PM,station$497,station$498,ICZTXY,low,whber,3.797025,50.436388,24.670520231214,whber,3.766893,50.428019,24.670520231214,2016,39,Thursday,False
kfjyuyylnqyfpwi,2016-09-29,12:29:44 PM,station$498,station$500,ICZTXY,low,whber,3.766893,50.428019,24.670520231214,whber,3.744708,50.423334999999994,24.670520231214,2016,39,Thursday,False
yzcczbkjpmhvlym,2016-09-29,12:48:39 PM,station$544,station$626,ICXUZZ,low,whber,3.710675,51.035896,309.01445086705,whber,4.071825,50.891925,156.13005780347,2016,39,Thursday,False
dmzmnqgetqbtsyb,2016-09-29,01:10:36 PM,station$130,station$214,ICYAZZ,high,whber,4.360846,50.859663,640.26589595376,whber,4.482785,51.017648,306.52312138727996,2016,39,Thursday,False
bvyiticinzpawfs,2016-09-29,04:03:51 PM,station$150,station$495,PSTWZ,medium,whber,4.336531,50.835707,686.61560693642,whber,4.205729,50.691708,76.80057803468199,2016,39,Thursday,False
cwknkzykoqzfrti,2016-09-29,04:06:58 PM,station$147,station$281,ICWZV,medium,whber,4.356801,50.845658,634.16473988439,whber,5.566694999999999,50.62455,269.12427745665,2016,39,Thursday,False
rxmtxipwxgyeitf,2016-09-29,04:07:14 PM,station$281,station$290,LVYST,low,whber,5.566694999999999,50.62455,269.12427745665,whber,5.570453,50.646349,137.38439306358,2016,39,Thursday,False
klhgqhfdlxnilyh,2016-09-29,04:08:14 PM,station$241,station$130,ICYYXS,low,whber,5.327627,50.930822,180.59826589595002,whber,4.360846,50.859663,640.26589595376,2016,39,Thursday,False
oqvrvoudrfmdxoi,2016-09-29,04:08:33 PM,station$241,station$130,ICYYXS,low,whber,5.327627,50.930822,180.59826589595002,whber,4.360846,50.859663,640.26589595376,2016,39,Thursday,False
tazxagiwzljlkbz,2016-09-29,04:23:45 PM,station$113,station$117,SSUVUV,high,whber,4.49706,50.737958,30.734104046243,whber,4.56936,50.673667,253.4710982659,2016,39,Thursday,False
vbdedptbytoucxv,2016-09-29,04:23:52 PM,station$117,station$119,SSVUUU,medium,whber,4.56936,50.673667,253.4710982659,whber,4.6157449999999995,50.669793,79.942196531792,2016,39,Thursday,False
aiytzndlqopoukn,2016-09-29,04:23:59 PM,station$117,station$119,SSVUUU,medium,whber,4.56936,50.673667,253.4710982659,whber,4.6157449999999995,50.669793,79.942196531792,2016,39,Thursday,False
jovbcmbuahvnucz,2016-09-29,04:24:14 PM,station$114,station$115,SSUVUV,medium,whber,4.514832,50.725697,30.734104046243,whber,4.5328550000000005,50.711413,30.734104046243,2016,39,Thursday,False
tiyyapgsykcsvyw,2016-09-29,04:24:21 PM,station$115,station$116,SSUVUV,high,whber,4.5328550000000005,50.711413,30.734104046243,whber,4.549153,50.693758,18.28323699422,2016,39,Thursday,False
lhkdrmveqrjctbr,2016-09-29,04:24:33 PM,station$116,station$117,SSUVUV,medium,whber,4.549153,50.693758,18.28323699422,whber,4.56936,50.673667,253.4710982659,2016,39,Thursday,False
ngvkpujmtnuwahn,2016-09-29,04:24:43 PM,station$117,station$119,SSVUUU,medium,whber,4.56936,50.673667,253.4710982659,whber,4.6157449999999995,50.669793,79.942196531792,2016,39,Thursday,False
kqecupbkimrehrf,2016-09-29,04:37:26 PM,station$544,station$525,ICVXT,medium,whber,3.710675,51.035896,309.01445086705,whber,3.216726,51.197226,164.41907514451,2016,39,Thursday,False
qolfmfeuhgpxmyk,2016-09-29,04:38:23 PM,station$130,station$198,ICXXZU,low,whber,4.360846,50.859663,640.26589595376,whber,4.432661,51.313528000000005,45.696531791907994,2016,39,Thursday,False
xcwotbeumpxxktt,2016-09-29,04:58:48 PM,station$642,station$632,ICTXT,low,whber,2.736343,50.854449,22.445086705201998,whber,3.264549,50.824506,153.11560693642,2016,39,Thursday,False
mmytuaywoyqxlol,2016-09-29,04:58:53 PM,station$632,station$150,ICYXZW,high,whber,3.264549,50.824506,153.11560693642,whber,4.336531,50.835707,686.61560693642,2016,39,Thursday,False
dydsmfqobplrmtz,2016-09-29,04:59:26 PM,station$130,station$132,SXYYUV,high,whber,4.360846,50.859663,640.26589595376,whber,4.348513,50.87943,58.473988439306005,2016,39,Thursday,False
foskykgnfdealgl,2016-09-29,04:59:29 PM,station$130,station$137,SXYYUV,high,whber,4.360846,50.859663,640.26589595376,whber,4.222718,50.954958000000005,38.589595375723,2016,39,Thursday,False
rheelnbpolbmakw,2016-09-29,05:15:36 PM,station$130,station$106,ICYWZT,medium,whber,4.360846,50.859663,640.26589595376,whber,4.373673999999999,50.838943,142.60115606936,2016,39,Thursday,False
zujsgcxhigqqixg,2016-09-29,05:23:42 PM,station$178,station$185,ICWXZT,medium,whber,4.421101,51.2172,467.98265895954,whber,4.432221,51.19923,421.64450867052,2016,39,Thursday,False
bnlgounonpakbby,2016-09-29,05:23:46 PM,station$185,station$200,ICWXZT,high,whber,4.432221,51.19923,421.64450867052,whber,4.560614,51.135758,154.41329479768999,2016,39,Thursday,False
plizryufkycwyab,2016-09-29,05:23:50 PM,station$200,station$205,ICWXZT,high,whber,4.560614,51.135758,154.41329479768999,whber,4.829535,51.181513,101.30924855491,2016,39,Thursday,False
nwcyjtrpxvlciav,2016-09-29,05:23:54 PM,station$205,station$261,ICWXZT,high,whber,4.829535,51.181513,101.30924855491,whber,4.847585,51.188057,45.528901734104004,2016,39,Thursday,False
wchvgmfbyziqjwk,2016-09-29,05:23:59 PM,station$261,station$260,ICWXZT,high,whber,4.847585,51.188057,45.528901734104004,whber,4.988608,51.168955,45.528901734104004,2016,39,Thursday,False
hddmdiwicjfbifp,2016-09-29,05:25:11 PM,station$130,station$108,SSXRUT,high,whber,4.360846,50.859663,640.26589595376,whber,4.389513,50.822187,102.76589595376,2016,39,Thursday,False
riutrigxnlmbczr,2016-09-29,05:32:23 PM,station$544,station$548,PSRRR,low,whber,3.710675,51.035896,309.01445086705,whber,3.534432,50.978258000000004,44.722543352601,2016,39,Thursday,False
uobpsokojjfmicc,2016-09-29,05:34:22 PM,station$361,station$349,ICYZXS,high,whber,4.86222,50.468794,202.18786127168,whber,4.691497,50.570489,84.806358381503,2016,39,Thursday,False
elyyxtxfyyhvdxv,2016-09-29,05:43:13 PM,station$544,station$634,ICTZU,high,whber,3.710675,51.035896,309.01445086705,whber,3.42551,50.892456,59.245664739884006,2016,39,Thursday,False
ayocbowqifweauv,2016-09-29,06:28:24 PM,station$281,station$291,ICVXSR,high,whber,5.566694999999999,50.62455,269.12427745665,whber,5.561131,50.640299,137.38439306358,2016,39,Thursday,False
wwuhyritimkgxub,2016-09-29,07:00:39 PM,station$147,station$178,ICRYZV,high,whber,4.356801,50.845658,634.16473988439,whber,4.421101,51.2172,467.98265895954,2016,39,Thursday,False
pwjqvlaksfmfxba,2016-09-29,08:27:51 PM,station$267,station$130,ICXUWW,low,whber,4.835522,50.836282000000004,18.138728323699,whber,4.360846,50.859663,640.26589595376,2016,39,Thursday,False
nicepiymfyaonua,2016-09-29,08:52:51 PM,station$626,station$150,ICXUZS,low,whber,4.071825,50.891925,156.13005780347,whber,4.336531,50.835707,686.61560693642,2016,39,Thursday,False
wbmrostfaztgpdz,2016-09-29,08:56:00 PM,station$559,station$560,PTRUY,high,whber,3.646384,50.908025,24.416184971097998,whber,3.639732,50.930021,24.416184971097998,2016,39,Thursday,False
eziqtvjutifgopb,2016-09-29,08:56:06 PM,station$544,station$565,PTRUY,high,whber,3.710675,51.035896,309.01445086705,whber,3.768889,51.017531,64.190751445087,2016,39,Thursday,False
meezhwkmxxzjeyc,2016-09-29,08:56:10 PM,station$547,station$544,PTRUY,high,whber,3.650465,50.997063,66.78901734104,whber,3.710675,51.035896,309.01445086705,2016,39,Thursday,False
atkbqjkrcxjyvnc,2016-09-29,08:56:14 PM,station$561,station$547,PTRUY,high,whber,3.627839,50.960774,24.416184971097998,whber,3.650465,50.997063,66.78901734104,2016,39,Thursday,False
vxxdxdvenvqvjvs,2016-09-29,08:56:19 PM,station$560,station$561,PTRUY,high,whber,3.639732,50.930021,24.416184971097998,whber,3.627839,50.960774,24.416184971097998,2016,39,Thursday,False
fhksjueptokrnqh,2016-09-29,09:15:23 PM,station$544,station$188,ICZSZR,low,whber,3.710675,51.035896,309.01445086705,whber,4.3902589999999995,51.197828,71.193641618497,2016,39,Thursday,False
tjqsdojznmoxpvf,2016-09-29,09:29:28 PM,station$165,station$162,SYXURY,high,whber,4.273696,50.766364,49.054913294798006,whber,4.240634,50.733931,182.09826589595002,2016,39,Thursday,False
uksbptuvpmaujdi,2016-09-29,09:29:37 PM,station$165,station$162,SYXURY,low,whber,4.273696,50.766364,49.054913294798006,whber,4.240634,50.733931,182.09826589595002,2016,39,Thursday,False
gzurvqrrvtdwwcj,2016-09-29,09:48:33 PM,station$147,station$247,ICYYYA,low,whber,4.356801,50.845658,634.16473988439,whber,5.050031,50.993341,84.919075144509,2016,39,Thursday,False
fsybyjsuwvprqgw,2016-09-29,10:04:54 PM,station$266,station$277,ICZVAT,low,whber,4.715866,50.88228,351.9161849711,whber,4.92581,50.80802,77.364161849711,2016,39,Thursday,False
ehlrbzjhxhenxyr,2016-09-29,11:50:52 PM,station$486,station$147,PTSAY,high,whber,4.137662000000001,50.605078999999996,160.14161849711002,whber,4.356801,50.845658,634.16473988439,2016,39,Thursday,False
yihxonhlsteftbc,2016-09-30,06:51:58 AM,station$160,station$150,SZZTVT,medium,whber,4.375526,50.684778,98.78612716763,whber,4.336531,50.835707,686.61560693642,2016,39,Friday,False
nauacuejypsihaf,2016-09-30,07:23:55 AM,station$334,station$322,ICWYR,low,whber,5.975381,50.659707,51.566473988439,whber,5.8549169999999995,50.588135,82.17341040462401,2016,39,Friday,False
tmstvofkwsrtznt,2016-09-30,07:24:01 AM,station$322,station$324,ICWYR,medium,whber,5.8549169999999995,50.588135,82.17341040462401,whber,5.80615,50.568179,62.936416184971,2016,39,Friday,False
jwduytssbivhpiy,2016-09-30,07:24:05 AM,station$324,station$296,ICWYR,medium,whber,5.80615,50.568179,62.936416184971,whber,5.599695,50.613152,87.13005780346799,2016,39,Friday,False
nrgyxblekepehtu,2016-09-30,07:24:09 AM,station$296,station$281,ICWYR,high,whber,5.599695,50.613152,87.13005780346799,whber,5.566694999999999,50.62455,269.12427745665,2016,39,Friday,False
khnsowuiflkjjxg,2016-09-30,07:24:12 AM,station$281,station$266,ICWYR,high,whber,5.566694999999999,50.62455,269.12427745665,whber,4.715866,50.88228,351.9161849711,2016,39,Friday,False
ohimblfdvxzcsze,2016-09-30,07:24:39 AM,station$130,station$147,PTXAV,medium,whber,4.360846,50.859663,640.26589595376,whber,4.356801,50.845658,634.16473988439,2016,39,Friday,False
srugjgprqcpknnq,2016-09-30,07:24:44 AM,station$192,station$214,SZZRTR,low,whber,4.465157,51.154114,31.939306358382,whber,4.482785,51.017648,306.52312138727996,2016,39,Friday,False
edtopmevphnenjd,2016-09-30,07:27:59 AM,station$130,station$147,ICXYYR,high,whber,4.360846,50.859663,640.26589595376,whber,4.356801,50.845658,634.16473988439,2016,39,Friday,False
flgipgohnpimaug,2016-09-30,07:46:59 AM,station$100,station$130,SYXTTS,medium,whber,4.469886,50.885723,72.329479768786,whber,4.360846,50.859663,640.26589595376,2016,39,Friday,False
qqxmuwywueelwhp,2016-09-30,08:04:32 AM,station$266,station$130,ICWYR,low,whber,4.715866,50.88228,351.9161849711,whber,4.360846,50.859663,640.26589595376,2016,39,Friday,False
gugyfvllxdobhqf,2016-09-30,08:55:50 AM,station$150,station$147,ICXTAS,high,whber,4.336531,50.835707,686.61560693642,whber,4.356801,50.845658,634.16473988439,2016,39,Friday,False
fnpvcvpbhraekro,2016-09-30,08:55:59 AM,station$486,station$147,ICXTAS,high,whber,4.137662000000001,50.605078999999996,160.14161849711002,whber,4.356801,50.845658,634.16473988439,2016,39,Friday,False
jjoygaitveylpoi,2016-09-30,09:38:39 AM,station$129,station$361,ICYWAR,medium,whber,4.3807220000000004,50.843276,97.34971098265899,whber,4.86222,50.468794,202.18786127168,2016,39,Friday,False
ecaiahzdrmxwizd,2016-09-30,10:03:54 AM,station$177,station$241,ICYUAR,low,whber,4.482076,50.896456,171.02023121387,whber,5.327627,50.930822,180.59826589595002,2016,39,Friday,False
eypingbaevrztea,2016-09-30,10:20:39 AM,station$106,station$150,SSXRSA,medium,whber,4.373673999999999,50.838943,142.60115606936,whber,4.336531,50.835707,686.61560693642,2016,39,Friday,False
pubeeuqtgvectll,2016-09-30,11:29:29 AM,station$150,station$266,ICWZA,low,whber,4.336531,50.835707,686.61560693642,whber,4.715866,50.88228,351.9161849711,2016,39,Friday,False
yxnyfbhhpafmoia,2016-09-30,12:47:53 PM,station$500,station$499,ICZTXY,low,whber,3.744708,50.423334999999994,24.670520231214,whber,3.6860800000000005,50.410103,24.670520231214,2016,39,Friday,False
njozekyzbcpynrg,2016-09-30,01:33:34 PM,station$266,station$207,LYSSU,high,whber,4.715866,50.88228,351.9161849711,whber,4.6388110000000005,51.113662,29.921965317919003,2016,39,Friday,False
vdxnmbbtkfibtzt,2016-09-30,01:42:57 PM,station$178,station$150,ICWVXV,high,whber,4.421101,51.2172,467.98265895954,whber,4.336531,50.835707,686.61560693642,2016,39,Friday,False
dntqqsqrlnoduvn,2016-09-30,02:06:36 PM,station$241,station$260,ICWXXV,high,whber,5.327627,50.930822,180.59826589595002,whber,4.988608,51.168955,45.528901734104004,2016,39,Friday,False
vsssolxpupqxpaf,2016-09-30,02:58:53 PM,station$130,station$272,PSXAV,high,whber,4.360846,50.859663,640.26589595376,whber,4.824043,50.984406,123.80057803468,2016,39,Friday,False
tngnkctxtcyefxl,2016-09-30,02:59:21 PM,station$130,station$272,ICYYZV,high,whber,4.360846,50.859663,640.26589595376,whber,4.824043,50.984406,123.80057803468,2016,39,Friday,False
befaigqewqapshu,2016-09-30,03:16:55 PM,station$632,station$185,ICTXV,medium,whber,3.264549,50.824506,153.11560693642,whber,4.432221,51.19923,421.64450867052,2016,39,Friday,False
oelfsupvxbwmsyo,2016-09-30,03:21:26 PM,station$130,station$266,ICZVZX,high,whber,4.360846,50.859663,640.26589595376,whber,4.715866,50.88228,351.9161849711,2016,39,Friday,False
jmayexdhilpcouy,2016-09-30,03:21:40 PM,station$130,station$266,ICZVZX,high,whber,4.360846,50.859663,640.26589595376,whber,4.715866,50.88228,351.9161849711,2016,39,Friday,False
ytfgrbaniooazbd,2016-09-30,03:39:30 PM,station$130,station$266,ICZVZX,high,whber,4.360846,50.859663,640.26589595376,whber,4.715866,50.88228,351.9161849711,2016,39,Friday,False
iyjcpwcwtniposs,2016-09-30,04:07:09 PM,station$571,station$595,ICZSZV,high,whber,3.740591,51.056365,80.534682080925,whber,4.259519999999999,51.208335999999996,48.208092485549,2016,39,Friday,False
rnsbcbqmdbdaqoz,2016-09-30,04:09:29 PM,station$130,station$281,ICVZW,high,whber,4.360846,50.859663,640.26589595376,whber,5.566694999999999,50.62455,269.12427745665,2016,39,Friday,False
tyfptuzzqbbksbj,2016-09-30,04:13:17 PM,station$130,station$266,PSWAA,high,whber,4.360846,50.859663,640.26589595376,whber,4.715866,50.88228,351.9161849711,2016,39,Friday,False
fxhiogooenpbsvl,2016-09-30,04:20:57 PM,station$248,station$266,ICZVWA,high,whber,5.497685,50.967057000000004,39.476878612717,whber,4.715866,50.88228,351.9161849711,2016,39,Friday,False
ygnjyuigvrtvnjg,2016-09-30,04:21:03 PM,station$89,station$130,SUSVTW,low,whber,4.378636,50.878513,135.04335260116002,whber,4.360846,50.859663,640.26589595376,2016,39,Friday,False
owapfeinbtjidzf,2016-09-30,04:23:55 PM,station$130,station$282,PSWWW,high,whber,4.360846,50.859663,640.26589595376,whber,5.509704,50.661208,53.239884393064,2016,39,Friday,False
mzjiihwvlbgqovq,2016-09-30,04:32:05 PM,station$266,station$200,ICYRXT,high,whber,4.715866,50.88228,351.9161849711,whber,4.560614,51.135758,154.41329479768999,2016,39,Friday,False
yhzqdwsxombhibt,2016-09-30,04:32:18 PM,station$266,station$273,ICYRXT,high,whber,4.715866,50.88228,351.9161849711,whber,4.747679,50.956261,66.71676300578,2016,39,Friday,False
vbweloqdwkjrjfa,2016-09-30,04:41:40 PM,station$185,station$130,ICXZXT,low,whber,4.432221,51.19923,421.64450867052,whber,4.360846,50.859663,640.26589595376,2016,39,Friday,False
edbschhsnpmgqhq,2016-09-30,04:47:11 PM,station$150,station$544,PSAAU,low,whber,4.336531,50.835707,686.61560693642,whber,3.710675,51.035896,309.01445086705,2016,39,Friday,False
pxegmqjpxcuycji,2016-09-30,04:49:48 PM,station$544,station$632,ICTZV,high,whber,3.710675,51.035896,309.01445086705,whber,3.264549,50.824506,153.11560693642,2016,39,Friday,False
xjtlqigwawbepfz,2016-09-30,05:07:24 PM,station$147,station$130,ICWVZV,high,whber,4.356801,50.845658,634.16473988439,whber,4.360846,50.859663,640.26589595376,2016,39,Friday,False
tqyntqpctwrtpbl,2016-09-30,05:07:28 PM,station$130,station$214,ICWVZV,high,whber,4.360846,50.859663,640.26589595376,whber,4.482785,51.017648,306.52312138727996,2016,39,Friday,False
xcimvpxggpdnhai,2016-09-30,05:07:32 PM,station$214,station$185,ICWVZV,medium,whber,4.482785,51.017648,306.52312138727996,whber,4.432221,51.19923,421.64450867052,2016,39,Friday,False
wdvkntptppywuhe,2016-09-30,05:07:37 PM,station$185,station$178,ICWVZV,medium,whber,4.432221,51.19923,421.64450867052,whber,4.421101,51.2172,467.98265895954,2016,39,Friday,False
kejtbxrawyilmst,2016-09-30,05:18:41 PM,station$147,station$150,ICYSXS,medium,whber,4.356801,50.845658,634.16473988439,whber,4.336531,50.835707,686.61560693642,2016,39,Friday,False
pzpxdxweladltrm,2016-09-30,05:30:16 PM,station$266,station$241,LYWUT,high,whber,4.715866,50.88228,351.9161849711,whber,5.327627,50.930822,180.59826589595002,2016,39,Friday,False
prljnomriwqydsd,2016-09-30,05:42:57 PM,station$544,station$634,ICTZU,high,whber,3.710675,51.035896,309.01445086705,whber,3.42551,50.892456,59.245664739884006,2016,39,Friday,False
ufxpvlagsclhaya,2016-09-30,06:15:16 PM,station$130,station$214,ICYAZU,medium,whber,4.360846,50.859663,640.26589595376,whber,4.482785,51.017648,306.52312138727996,2016,39,Friday,False
ybaagiksmedvwwv,2016-09-30,06:20:14 PM,station$214,station$266,PSASS,low,whber,4.482785,51.017648,306.52312138727996,whber,4.715866,50.88228,351.9161849711,2016,39,Friday,False
mmcxenwttcksluw,2016-09-30,06:27:06 PM,station$232,station$233,PSXRA,high,whber,4.356019,51.066342999999996,27.867052023120998,whber,4.282703,51.077220000000004,43.317919075145,2016,39,Friday,False
rsapagjybsqxwzp,2016-09-30,06:28:59 PM,station$214,station$241,ICYUZX,medium,whber,4.482785,51.017648,306.52312138727996,whber,5.327627,50.930822,180.59826589595002,2016,39,Friday,False
wcytcdxdxzbxodv,2016-09-30,06:29:04 PM,station$241,station$248,ICZVZY,medium,whber,5.327627,50.930822,180.59826589595002,whber,5.497685,50.967057000000004,39.476878612717,2016,39,Friday,False
dqkdpdshilcrukk,2016-09-30,06:32:20 PM,station$266,station$272,ICYUZT,high,whber,4.715866,50.88228,351.9161849711,whber,4.824043,50.984406,123.80057803468,2016,39,Friday,False
jbgzbntzypcnsiy,2016-09-30,06:36:52 PM,station$185,station$272,ICYRZS,high,whber,4.432221,51.19923,421.64450867052,whber,4.824043,50.984406,123.80057803468,2016,39,Friday,False
