order_date,route_no,from_stop,to_stop,departure_time,travel_date,passengers_booked_index
30-05-2016 00:00,190808,8370,2655,12:00:00,12/6/2016 0:00,3.21408
1/6/2016 0:00,63912,2655,2790,11:00:00,27-06-2016 00:00,0.6426
30-05-2016 00:00,9288,2655,2790,18:30:00,1/6/2016 0:00,3.85695
1/6/2016 0:00,190716,2655,8370,10:15:00,11/6/2016 0:00,1.28547
1/6/2016 0:00,63916,2790,2655,11:00:00,25-06-2016 00:00,0.6426
1/6/2016 0:00,9288,2655,2790,18:30:00,22-06-2016 00:00,0.6426
1/6/2016 0:00,190808,8370,2655,12:00:00,14-06-2016 00:00,3.21408
2/6/2016 0:00,63916,2790,2655,11:00:00,6/6/2016 0:00,1.28547
3/6/2016 0:00,63916,2790,2655,11:00:00,27-06-2016 00:00,0.6426
3/6/2016 0:00,190716,2655,8370,10:15:00,7/6/2016 0:00,0.6426
3/6/2016 0:00,63912,2655,2790,11:00:00,6/6/2016 0:00,1.92834
2/6/2016 0:00,190808,8370,2655,12:00:00,11/6/2016 0:00,1.28547
3/6/2016 0:00,63912,2655,2790,11:00:00,11/6/2016 0:00,1.28547
3/6/2016 0:00,190808,8370,2655,12:00:00,5/6/2016 0:00,0.6426
3/6/2016 0:00,63916,2790,2655,11:00:00,4/6/2016 0:00,2.57121
3/6/2016 0:00,190716,2655,8370,10:15:00,6/6/2016 0:00,1.92834
4/6/2016 0:00,190716,2655,8370,10:15:00,7/6/2016 0:00,0.6426
4/6/2016 0:00,190716,2655,8370,10:15:00,5/6/2016 0:00,2.57121
3/6/2016 0:00,63912,2655,2790,11:00:00,12/6/2016 0:00,0.6426
4/6/2016 0:00,63916,2790,2655,11:00:00,20-06-2016 00:00,1.92834
4/6/2016 0:00,190716,2655,8370,10:15:00,28-06-2016 00:00,1.28547
5/6/2016 0:00,63912,2655,2790,11:00:00,21-06-2016 00:00,0.6426
4/6/2016 0:00,8192,2655,2790,19:00:00,10/6/2016 0:00,4.49982
4/6/2016 0:00,190808,8370,2655,12:00:00,13-06-2016 00:00,2.57121
5/6/2016 0:00,190808,8370,2655,12:00:00,11/6/2016 0:00,2.57121
5/6/2016 0:00,63912,2655,2790,11:00:00,11/6/2016 0:00,1.28547
5/6/2016 0:00,190808,8370,2655,12:00:00,21-06-2016 00:00,4.49982
5/6/2016 0:00,190808,8370,2655,12:00:00,5/6/2016 0:00,0.6426
5/6/2016 0:00,63912,2655,2790,11:00:00,5/6/2016 0:00,1.92834
6/6/2016 0:00,63912,2655,2790,11:00:00,18-06-2016 00:00,1.28547
6/6/2016 0:00,190716,2655,8370,10:15:00,6/6/2016 0:00,2.57121
6/6/2016 0:00,63912,2655,2790,11:00:00,6/6/2016 0:00,3.21408
7/6/2016 0:00,63916,2790,2655,11:00:00,26-06-2016 00:00,1.28547
6/6/2016 0:00,190808,8370,2655,12:00:00,20-06-2016 00:00,1.28547
7/6/2016 0:00,190808,8370,2655,12:00:00,20-06-2016 00:00,1.28547
7/6/2016 0:00,63916,2790,2655,11:00:00,21-06-2016 00:00,1.92834
7/6/2016 0:00,190808,8370,2655,12:00:00,7/6/2016 0:00,1.92834
7/6/2016 0:00,63912,2655,2790,11:00:00,7/6/2016 0:00,1.28547
7/6/2016 0:00,8192,2655,2790,19:00:00,10/6/2016 0:00,5.14269
7/6/2016 0:00,190716,2655,8370,10:15:00,21-06-2016 00:00,0.6426
7/6/2016 0:00,63912,2655,2790,11:00:00,20-06-2016 00:00,0.6426
8/6/2016 0:00,190808,8370,2655,12:00:00,19-06-2016 00:00,0.6426
8/6/2016 0:00,9288,2655,2790,18:30:00,8/6/2016 0:00,9.64278
8/6/2016 0:00,190808,8370,2655,12:00:00,21-06-2016 00:00,1.92834
9/6/2016 0:00,63916,2790,2655,11:00:00,11/6/2016 0:00,3.21408
8/6/2016 0:00,190716,2655,8370,10:15:00,11/6/2016 0:00,1.28547
8/6/2016 0:00,190716,2655,8370,10:15:00,21-06-2016 00:00,3.21408
9/6/2016 0:00,63916,2790,2655,11:00:00,18-06-2016 00:00,1.28547
9/6/2016 0:00,190808,8370,2655,12:00:00,12/6/2016 0:00,1.92834
9/6/2016 0:00,8192,2655,2790,19:00:00,10/6/2016 0:00,3.21408
9/6/2016 0:00,190716,2655,8370,10:15:00,26-06-2016 00:00,0.6426
10/6/2016 0:00,63916,2790,2655,11:00:00,12/6/2016 0:00,0.6426
10/6/2016 0:00,190808,8370,2655,12:00:00,12/6/2016 0:00,3.85695
10/6/2016 0:00,190808,8370,2655,12:00:00,11/6/2016 0:00,0.6426
10/6/2016 0:00,63912,2655,2790,11:00:00,26-06-2016 00:00,0.6426
11/6/2016 0:00,190716,2655,8370,10:15:00,19-06-2016 00:00,1.28547
11/6/2016 0:00,190808,8370,2655,12:00:00,26-06-2016 00:00,0.6426
11/6/2016 0:00,190808,8370,2655,12:00:00,20-06-2016 00:00,3.85695
10/6/2016 0:00,190808,8370,2655,12:00:00,19-06-2016 00:00,0.6426
11/6/2016 0:00,190808,8370,2655,12:00:00,19-06-2016 00:00,1.28547
11/6/2016 0:00,190808,8370,2655,12:00:00,12/6/2016 0:00,1.28547
12/6/2016 0:00,190808,8370,2655,12:00:00,26-06-2016 00:00,1.92834
12/6/2016 0:00,190808,8370,2655,12:00:00,21-06-2016 00:00,1.92834
12/6/2016 0:00,9288,2655,2790,18:30:00,15-06-2016 00:00,2.57121
12/6/2016 0:00,190716,2655,8370,10:15:00,9/7/2016 0:00,0.6426
13-06-2016 00:00,190716,2655,8370,10:15:00,13-06-2016 00:00,0.6426
13-06-2016 00:00,190716,2655,8370,10:15:00,20-06-2016 00:00,0.6426
12/6/2016 0:00,63916,2790,2655,11:00:00,13-06-2016 00:00,4.49982
13-06-2016 00:00,63912,2655,2790,11:00:00,14-06-2016 00:00,3.21408
13-06-2016 00:00,63912,2655,2790,11:00:00,19-06-2016 00:00,4.49982
13-06-2016 00:00,9288,2655,2790,18:30:00,15-06-2016 00:00,3.21408
14-06-2016 00:00,190716,2655,8370,10:15:00,26-06-2016 00:00,2.57121
14-06-2016 00:00,190716,2655,8370,10:15:00,8/7/2016 0:00,0.6426
14-06-2016 00:00,190716,2655,8370,10:15:00,18-06-2016 00:00,3.85695
14-06-2016 00:00,63916,2790,2655,11:00:00,20-06-2016 00:00,1.28547
14-06-2016 00:00,63912,2655,2790,11:00:00,14-06-2016 00:00,1.92834
14-06-2016 00:00,9288,2655,2790,18:30:00,15-06-2016 00:00,3.85695
14-06-2016 00:00,8192,2655,2790,19:00:00,17-06-2016 00:00,2.57121
15-06-2016 00:00,63916,2790,2655,11:00:00,21-06-2016 00:00,1.28547
15-06-2016 00:00,63912,2655,2790,11:00:00,19-06-2016 00:00,1.28547
16-06-2016 00:00,190808,8370,2655,12:00:00,25-06-2016 00:00,0.6426
16-06-2016 00:00,190808,8370,2655,12:00:00,19-06-2016 00:00,2.57121
16-06-2016 00:00,63916,2790,2655,11:00:00,18-06-2016 00:00,3.21408
16-06-2016 00:00,190808,8370,2655,12:00:00,18-06-2016 00:00,5.14269
16-06-2016 00:00,190716,2655,8370,10:15:00,18-06-2016 00:00,1.28547
16-06-2016 00:00,190716,2655,8370,10:15:00,21-06-2016 00:00,2.57121
16-06-2016 00:00,190716,2655,8370,10:15:00,8/7/2016 0:00,0.6426
17-06-2016 00:00,190808,8370,2655,12:00:00,3/7/2016 0:00,0.6426
17-06-2016 00:00,63916,2790,2655,11:00:00,21-06-2016 00:00,2.57121
17-06-2016 00:00,63912,2655,2790,11:00:00,18-06-2016 00:00,8.99991
17-06-2016 00:00,190808,8370,2655,12:00:00,18-06-2016 00:00,3.21408
17-06-2016 00:00,190808,8370,2655,12:00:00,19-06-2016 00:00,2.57121
17-06-2016 00:00,190808,8370,2655,12:00:00,4/7/2016 0:00,1.28547
18-06-2016 00:00,190716,2655,8370,10:15:00,26-06-2016 00:00,1.28547
18-06-2016 00:00,63912,2655,2790,11:00:00,28-06-2016 00:00,0.6426
18-06-2016 00:00,63912,2655,2790,11:00:00,1/7/2016 0:00,3.21408
18-06-2016 00:00,190716,2655,8370,10:15:00,19-06-2016 00:00,1.28547
18-06-2016 00:00,63912,2655,2790,11:00:00,20-06-2016 00:00,6.42843
18-06-2016 00:00,9288,2655,2790,18:30:00,22-06-2016 00:00,7.71417
18-06-2016 00:00,190808,8370,2655,12:00:00,25-06-2016 00:00,1.28547
18-06-2016 00:00,190808,8370,2655,12:00:00,20-06-2016 00:00,1.28547
18-06-2016 00:00,63916,2790,2655,11:00:00,18-06-2016 00:00,6.42843
18-06-2016 00:00,190716,2655,8370,10:15:00,17-07-2016 00:00,0.6426
19-06-2016 00:00,63916,2790,2655,11:00:00,1/7/2016 0:00,3.21408
18-06-2016 00:00,190716,2655,8370,10:15:00,4/7/2016 0:00,0.6426
18-06-2016 00:00,63912,2655,2790,11:00:00,21-06-2016 00:00,3.21408
19-06-2016 00:00,190808,8370,2655,12:00:00,26-06-2016 00:00,0.6426
20-06-2016 00:00,226556,9540,2925,7:00:00,21-06-2016 00:00,1.28547
23-06-2016 00:00,226556,9540,2925,7:00:00,26-06-2016 00:00,5.14269
25-06-2016 00:00,226556,9540,2925,7:00:00,26-06-2016 00:00,10.92852
25-06-2016 00:00,226556,9540,2925,7:00:00,27-06-2016 00:00,10.92852
21-06-2016 00:00,226556,9540,2925,7:00:00,27-06-2016 00:00,3.85695
19-06-2016 00:00,63916,2790,2655,11:00:00,20-06-2016 00:00,1.92834
19-06-2016 00:00,190808,8370,2655,12:00:00,19-06-2016 00:00,3.85695
19-06-2016 00:00,9288,2655,2790,18:30:00,29-06-2016 00:00,1.28547
19-06-2016 00:00,63912,2655,2790,11:00:00,25-06-2016 00:00,3.85695
19-06-2016 00:00,190716,2655,8370,10:15:00,10/7/2016 0:00,0.6426
20-06-2016 00:00,190716,2655,8370,10:15:00,1/7/2016 0:00,1.28547
19-06-2016 00:00,190808,8370,2655,12:00:00,4/7/2016 0:00,0.6426
20-06-2016 00:00,63912,2655,2790,11:00:00,27-06-2016 00:00,1.28547
20-06-2016 00:00,190716,2655,8370,10:15:00,20-06-2016 00:00,3.21408
20-06-2016 00:00,63912,2655,2790,11:00:00,20-06-2016 00:00,4.49982
21-06-2016 00:00,63912,2655,2790,11:00:00,21-06-2016 00:00,6.42843
21-06-2016 00:00,63912,2655,2790,11:00:00,28-06-2016 00:00,1.28547
21-06-2016 00:00,190716,2655,8370,10:15:00,26-06-2016 00:00,1.92834
21-06-2016 00:00,9288,2655,2790,18:30:00,12/7/2016 0:00,0.6426
21-06-2016 00:00,63912,2655,2790,11:00:00,2/7/2016 0:00,2.57121
21-06-2016 00:00,190716,2655,8370,10:15:00,18-07-2016 00:00,3.21408
22-06-2016 00:00,63912,2655,2790,11:00:00,1/7/2016 0:00,1.28547
22-06-2016 00:00,63912,2655,2790,11:00:00,26-06-2016 00:00,0.6426
22-06-2016 00:00,190716,2655,8370,10:15:00,23-07-2016 00:00,1.92834
22-06-2016 00:00,9288,2655,2790,18:30:00,22-06-2016 00:00,1.92834
23-06-2016 00:00,190716,2655,8370,10:15:00,17-07-2016 00:00,0.6426
22-06-2016 00:00,190716,2655,8370,10:15:00,28-06-2016 00:00,3.21408
22-06-2016 00:00,190808,8370,2655,12:00:00,1/7/2016 0:00,0.6426
23-06-2016 00:00,63916,2790,2655,11:00:00,4/7/2016 0:00,2.57121
24-06-2016 00:00,63916,2790,2655,11:00:00,25-06-2016 00:00,1.92834
24-06-2016 00:00,63916,2790,2655,11:00:00,26-06-2016 00:00,5.78556
24-06-2016 00:00,190808,8370,2655,12:00:00,3/7/2016 0:00,1.92834
24-06-2016 00:00,190808,8370,2655,12:00:00,25-06-2016 00:00,8.99991
24-06-2016 00:00,8192,2655,2790,19:00:00,24-06-2016 00:00,3.85695
25-06-2016 00:00,190808,8370,2655,12:00:00,1/7/2016 0:00,0.6426
25-06-2016 00:00,190716,2655,8370,10:15:00,28-06-2016 00:00,1.92834
25-06-2016 00:00,63912,2655,2790,11:00:00,27-06-2016 00:00,1.92834
25-06-2016 00:00,63912,2655,2790,11:00:00,28-06-2016 00:00,2.57121
25-06-2016 00:00,190716,2655,8370,10:15:00,26-06-2016 00:00,4.49982
25-06-2016 00:00,63916,2790,2655,11:00:00,25-06-2016 00:00,5.78556
25-06-2016 00:00,190808,8370,2655,12:00:00,25-06-2016 00:00,1.92834
25-06-2016 00:00,63916,2790,2655,11:00:00,27-06-2016 00:00,1.92834
25-06-2016 00:00,63912,2655,2790,11:00:00,2/7/2016 0:00,0.6426
26-06-2016 00:00,190716,2655,8370,10:15:00,27-06-2016 00:00,3.85695
26-06-2016 00:00,63912,2655,2790,11:00:00,27-06-2016 00:00,14.1426
26-06-2016 00:00,190808,8370,2655,12:00:00,28-06-2016 00:00,8.99991
26-06-2016 00:00,63916,2790,2655,11:00:00,26-06-2016 00:00,3.21408
26-06-2016 00:00,63912,2655,2790,11:00:00,9/7/2016 0:00,0.6426
27-06-2016 00:00,63916,2790,2655,11:00:00,28-06-2016 00:00,7.0713
27-06-2016 00:00,190808,8370,2655,12:00:00,27-06-2016 00:00,3.85695
28-06-2016 00:00,9288,2655,2790,18:30:00,5/7/2016 0:00,7.0713
27-06-2016 00:00,63912,2655,2790,11:00:00,27-06-2016 00:00,2.57121
28-06-2016 00:00,226556,9540,2925,7:00:00,6/7/2016 0:00,1.28547
27-06-2016 00:00,226556,9540,2925,7:00:00,6/7/2016 0:00,0.6426
28-06-2016 00:00,190808,8370,2655,12:00:00,28-06-2016 00:00,6.42843
28-06-2016 00:00,63916,2790,2655,11:00:00,8/7/2016 0:00,0.6426
29-06-2016 00:00,226556,9540,2925,7:00:00,30-06-2016 00:00,10.28565
29-06-2016 00:00,226556,9540,2925,7:00:00,3/7/2016 0:00,0.6426
29-06-2016 00:00,9288,2655,2790,18:30:00,29-06-2016 00:00,9.64278
29-06-2016 00:00,190808,8370,2655,12:00:00,2/7/2016 0:00,3.85695
30-06-2016 00:00,63916,2790,2655,11:00:00,11/7/2016 0:00,3.21408
30-06-2016 00:00,63912,2655,2790,11:00:00,2/7/2016 0:00,5.14269
30-06-2016 00:00,63912,2655,2790,11:00:00,4/7/2016 0:00,4.49982
30-06-2016 00:00,63916,2790,2655,11:00:00,1/7/2016 0:00,13.5
30-06-2016 00:00,63916,2790,2655,11:00:00,2/7/2016 0:00,5.14269
30-06-2016 00:00,190716,2655,8370,10:15:00,2/7/2016 0:00,5.78556
30-06-2016 00:00,190716,2655,8370,10:15:00,16-07-2016 00:00,0.6426
30-06-2016 00:00,63912,2655,2790,11:00:00,9/7/2016 0:00,0.6426
30-06-2016 00:00,190716,2655,8370,10:15:00,1/7/2016 0:00,6.42843
30-06-2016 00:00,190808,8370,2655,12:00:00,8/7/2016 0:00,2.57121
30-06-2016 00:00,190808,8370,2655,12:00:00,2/7/2016 0:00,4.49982
30-06-2016 00:00,190716,2655,8370,10:15:00,22-07-2016 00:00,1.92834
1/7/2016 0:00,63912,2655,2790,11:00:00,16-07-2016 00:00,0.6426
1/7/2016 0:00,190716,2655,8370,10:15:00,3/7/2016 0:00,2.57121
1/7/2016 0:00,226556,9540,2925,7:00:00,3/7/2016 0:00,1.92834
1/7/2016 0:00,190808,8370,2655,12:00:00,2/7/2016 0:00,1.28547
1/7/2016 0:00,63916,2790,2655,11:00:00,2/7/2016 0:00,12.21426
1/7/2016 0:00,63912,2655,2790,11:00:00,2/7/2016 0:00,10.28565
1/7/2016 0:00,63912,2655,2790,11:00:00,23-07-2016 00:00,0.6426
1/7/2016 0:00,63916,2790,2655,11:00:00,3/7/2016 0:00,3.21408
2/7/2016 0:00,63912,2655,2790,11:00:00,11/7/2016 0:00,1.28547
1/7/2016 0:00,226556,9540,2925,7:00:00,2/7/2016 0:00,2.57121
2/7/2016 0:00,190716,2655,8370,10:15:00,8/7/2016 0:00,0.6426
2/7/2016 0:00,63912,2655,2790,11:00:00,4/7/2016 0:00,9.64278
2/7/2016 0:00,226556,9540,2925,7:00:00,5/7/2016 0:00,1.92834
2/7/2016 0:00,226556,9540,2925,7:00:00,2/7/2016 0:00,3.85695
2/7/2016 0:00,63916,2790,2655,11:00:00,2/7/2016 0:00,9.64278
2/7/2016 0:00,190716,2655,8370,10:15:00,4/7/2016 0:00,1.28547
2/7/2016 0:00,190808,8370,2655,12:00:00,3/7/2016 0:00,7.0713
2/7/2016 0:00,63912,2655,2790,11:00:00,2/7/2016 0:00,3.85695
2/7/2016 0:00,190808,8370,2655,12:00:00,2/7/2016 0:00,2.57121
3/7/2016 0:00,63912,2655,2790,11:00:00,24-07-2016 00:00,1.28547
3/7/2016 0:00,190716,2655,8370,10:15:00,17-07-2016 00:00,3.21408
3/7/2016 0:00,63916,2790,2655,11:00:00,4/7/2016 0:00,10.28565
3/7/2016 0:00,63912,2655,2790,11:00:00,8/7/2016 0:00,0.6426
3/7/2016 0:00,190716,2655,8370,10:15:00,3/7/2016 0:00,6.42843
3/7/2016 0:00,63912,2655,2790,11:00:00,15-07-2016 00:00,2.57121
3/7/2016 0:00,63912,2655,2790,11:00:00,3/7/2016 0:00,4.49982
3/7/2016 0:00,190808,8370,2655,12:00:00,4/7/2016 0:00,5.78556
3/7/2016 0:00,63916,2790,2655,11:00:00,9/7/2016 0:00,1.28547
4/7/2016 0:00,63916,2790,2655,11:00:00,22-07-2016 00:00,0.6426
3/7/2016 0:00,63916,2790,2655,11:00:00,10/7/2016 0:00,0.6426
4/7/2016 0:00,190716,2655,8370,10:15:00,8/7/2016 0:00,0.6426
4/7/2016 0:00,63916,2790,2655,11:00:00,10/7/2016 0:00,2.57121
4/7/2016 0:00,63912,2655,2790,11:00:00,4/7/2016 0:00,8.99991
4/7/2016 0:00,226556,9540,2925,7:00:00,5/7/2016 0:00,3.85695
4/7/2016 0:00,8192,2655,2790,19:00:00,14-07-2016 00:00,1.28547
4/7/2016 0:00,8192,2655,2790,19:00:00,7/7/2016 0:00,3.21408
4/7/2016 0:00,63912,2655,2790,11:00:00,23-07-2016 00:00,0.6426
4/7/2016 0:00,190808,8370,2655,12:00:00,9/7/2016 0:00,1.28547
5/7/2016 0:00,9288,2655,2790,18:30:00,5/7/2016 0:00,6.42843
5/7/2016 0:00,9288,2655,2790,18:30:00,26-07-2016 00:00,1.28547
5/7/2016 0:00,8192,2655,2790,19:00:00,7/7/2016 0:00,1.28547
5/7/2016 0:00,190716,2655,8370,10:15:00,15-07-2016 00:00,1.92834
5/7/2016 0:00,63912,2655,2790,11:00:00,11/7/2016 0:00,2.57121
6/7/2016 0:00,190716,2655,8370,10:15:00,17-07-2016 00:00,0.6426
5/7/2016 0:00,63912,2655,2790,11:00:00,9/7/2016 0:00,5.14269
6/7/2016 0:00,63912,2655,2790,11:00:00,8/7/2016 0:00,2.57121
6/7/2016 0:00,8192,2655,2790,19:00:00,28-07-2016 00:00,0.6426
6/7/2016 0:00,190716,2655,8370,10:15:00,16-07-2016 00:00,1.28547
7/7/2016 0:00,63912,2655,2790,11:00:00,16-07-2016 00:00,0.6426
7/7/2016 0:00,63916,2790,2655,11:00:00,11/7/2016 0:00,0.6426
7/7/2016 0:00,226556,9540,2925,7:00:00,8/7/2016 0:00,1.92834
7/7/2016 0:00,190716,2655,8370,10:15:00,10/7/2016 0:00,1.92834
8/7/2016 0:00,190716,2655,8370,10:15:00,11/7/2016 0:00,0.6426
8/7/2016 0:00,63912,2655,2790,11:00:00,11/7/2016 0:00,3.85695
8/7/2016 0:00,63912,2655,2790,11:00:00,9/7/2016 0:00,2.57121
8/7/2016 0:00,190808,8370,2655,12:00:00,10/7/2016 0:00,1.28547
8/7/2016 0:00,63916,2790,2655,11:00:00,8/7/2016 0:00,5.78556
8/7/2016 0:00,63916,2790,2655,11:00:00,15-07-2016 00:00,1.92834
8/7/2016 0:00,8192,2655,2790,19:00:00,21-07-2016 00:00,2.57121
8/7/2016 0:00,190716,2655,8370,10:15:00,8/7/2016 0:00,7.71417
8/7/2016 0:00,63912,2655,2790,11:00:00,8/7/2016 0:00,5.14269
8/7/2016 0:00,190808,8370,2655,12:00:00,9/7/2016 0:00,7.0713
9/7/2016 0:00,190808,8370,2655,12:00:00,15-07-2016 00:00,1.92834
9/7/2016 0:00,190716,2655,8370,10:15:00,11/7/2016 0:00,2.57121
9/7/2016 0:00,63912,2655,2790,11:00:00,9/7/2016 0:00,6.42843
9/7/2016 0:00,63916,2790,2655,11:00:00,9/7/2016 0:00,2.57121
9/7/2016 0:00,190808,8370,2655,12:00:00,10/7/2016 0:00,3.21408
9/7/2016 0:00,190716,2655,8370,10:15:00,9/7/2016 0:00,5.14269
9/7/2016 0:00,63912,2655,2790,11:00:00,10/7/2016 0:00,3.85695
9/7/2016 0:00,63916,2790,2655,11:00:00,15-07-2016 00:00,1.92834
10/7/2016 0:00,63916,2790,2655,11:00:00,11/7/2016 0:00,3.85695
10/7/2016 0:00,190716,2655,8370,10:15:00,10/7/2016 0:00,8.35704
10/7/2016 0:00,63912,2655,2790,11:00:00,15-07-2016 00:00,1.28547
10/7/2016 0:00,9288,2655,2790,18:30:00,12/7/2016 0:00,6.42843
10/7/2016 0:00,8192,2655,2790,19:00:00,14-07-2016 00:00,1.28547
10/7/2016 0:00,9288,2655,2790,18:30:00,19-07-2016 00:00,1.28547
10/7/2016 0:00,190716,2655,8370,10:15:00,11/7/2016 0:00,5.14269
10/7/2016 0:00,190716,2655,8370,10:15:00,15-07-2016 00:00,1.92834
11/7/2016 0:00,226556,9540,2925,7:00:00,26-07-2016 00:00,0.6426
11/7/2016 0:00,190716,2655,8370,10:15:00,11/7/2016 0:00,4.49982
12/7/2016 0:00,9288,2655,2790,18:30:00,19-07-2016 00:00,0.6426
11/7/2016 0:00,63916,2790,2655,11:00:00,15-07-2016 00:00,2.57121
11/7/2016 0:00,8192,2655,2790,19:00:00,14-07-2016 00:00,2.57121
11/7/2016 0:00,190716,2655,8370,10:15:00,24-07-2016 00:00,0.6426
11/7/2016 0:00,9288,2655,2790,18:30:00,12/7/2016 0:00,4.49982
12/7/2016 0:00,190808,8370,2655,12:00:00,17-07-2016 00:00,0.6426
12/7/2016 0:00,190808,8370,2655,12:00:00,15-07-2016 00:00,1.92834
12/7/2016 0:00,8192,2655,2790,19:00:00,28-07-2016 00:00,0.6426
12/7/2016 0:00,8192,2655,2790,19:00:00,21-07-2016 00:00,0.6426
12/7/2016 0:00,190808,8370,2655,12:00:00,18-07-2016 00:00,1.92834
12/7/2016 0:00,8192,2655,2790,19:00:00,14-07-2016 00:00,0.6426
12/7/2016 0:00,63912,2655,2790,11:00:00,15-07-2016 00:00,1.92834
13-07-2016 00:00,190716,2655,8370,10:15:00,22-07-2016 00:00,1.92834
13-07-2016 00:00,190808,8370,2655,12:00:00,18-07-2016 00:00,0.6426
13-07-2016 00:00,63912,2655,2790,11:00:00,15-07-2016 00:00,1.28547
13-07-2016 00:00,190808,8370,2655,12:00:00,17-07-2016 00:00,0.6426
13-07-2016 00:00,190716,2655,8370,10:15:00,15-07-2016 00:00,5.78556
14-07-2016 00:00,190716,2655,8370,10:15:00,22-07-2016 00:00,3.85695
13-07-2016 00:00,190716,2655,8370,10:15:00,18-07-2016 00:00,1.28547
14-07-2016 00:00,190808,8370,2655,12:00:00,24-07-2016 00:00,0.6426
14-07-2016 00:00,8192,2655,2790,19:00:00,14-07-2016 00:00,9.64278
14-07-2016 00:00,63912,2655,2790,11:00:00,15-07-2016 00:00,5.78556
14-07-2016 00:00,190716,2655,8370,10:15:00,18-07-2016 00:00,4.49982
17-07-2016 00:00,9288,2655,2790,18:30:00,16-08-2016 00:00,1.28547
14-07-2016 00:00,63916,2790,2655,11:00:00,15-07-2016 00:00,3.85695
14-07-2016 00:00,190716,2655,8370,10:15:00,15-07-2016 00:00,4.49982
14-07-2016 00:00,190808,8370,2655,12:00:00,15-07-2016 00:00,3.21408
15-07-2016 00:00,63912,2655,2790,11:00:00,22-07-2016 00:00,1.28547
15-07-2016 00:00,190716,2655,8370,10:15:00,17-07-2016 00:00,2.57121
15-07-2016 00:00,63912,2655,2790,11:00:00,15-07-2016 00:00,10.28565
15-07-2016 00:00,190808,8370,2655,12:00:00,16-07-2016 00:00,0.6426
15-07-2016 00:00,9288,2655,2790,18:30:00,19-07-2016 00:00,2.57121
15-07-2016 00:00,9288,2655,2790,18:30:00,26-07-2016 00:00,1.28547
15-07-2016 00:00,63916,2790,2655,11:00:00,15-07-2016 00:00,3.21408
15-07-2016 00:00,8192,2655,2790,19:00:00,21-07-2016 00:00,3.85695
16-07-2016 00:00,8192,2655,2790,19:00:00,28-07-2016 00:00,1.92834
16-07-2016 00:00,8192,2655,2790,19:00:00,21-07-2016 00:00,1.92834
16-07-2016 00:00,9288,2655,2790,18:30:00,19-07-2016 00:00,1.28547
16-07-2016 00:00,190716,2655,8370,10:15:00,18-07-2016 00:00,5.78556
17-07-2016 00:00,63912,2655,2790,11:00:00,29-07-2016 00:00,0.6426
16-07-2016 00:00,190808,8370,2655,12:00:00,17-07-2016 00:00,3.21408
17-07-2016 00:00,190716,2655,8370,10:15:00,17-07-2016 00:00,3.21408
17-07-2016 00:00,190716,2655,8370,10:15:00,18-07-2016 00:00,3.85695
19-07-2016 00:00,63912,2655,2790,11:00:00,29-07-2016 00:00,0.6426
20-07-2016 00:00,226556,9540,2925,7:00:00,20-07-2016 00:00,3.21408
20-07-2016 00:00,190808,8370,2655,12:00:00,22-07-2016 00:00,0.6426
20-07-2016 00:00,190808,8370,2655,12:00:00,24-07-2016 00:00,1.28547
21-07-2016 00:00,9288,2655,2790,18:30:00,26-07-2016 00:00,1.92834
21-07-2016 00:00,190808,8370,2655,12:00:00,23-07-2016 00:00,0.6426
21-07-2016 00:00,8192,2655,2790,19:00:00,21-07-2016 00:00,4.49982
21-07-2016 00:00,63912,2655,2790,11:00:00,19-08-2016 00:00,0.6426
21-07-2016 00:00,190808,8370,2655,12:00:00,24-07-2016 00:00,1.92834
22-07-2016 00:00,190808,8370,2655,12:00:00,23-07-2016 00:00,2.57121
22-07-2016 00:00,63912,2655,2790,11:00:00,22-07-2016 00:00,3.21408
22-07-2016 00:00,190716,2655,8370,10:15:00,24-07-2016 00:00,1.92834
23-07-2016 00:00,8192,2655,2790,19:00:00,4/8/2016 0:00,0.6426
23-07-2016 00:00,63912,2655,2790,11:00:00,5/8/2016 0:00,0.6426
23-07-2016 00:00,63912,2655,2790,11:00:00,29-07-2016 00:00,1.28547
24-07-2016 00:00,190808,8370,2655,12:00:00,24-07-2016 00:00,2.57121
24-07-2016 00:00,226556,9540,2925,7:00:00,26-07-2016 00:00,1.28547
25-07-2016 00:00,63912,2655,2790,11:00:00,29-07-2016 00:00,3.21408
29-07-2016 00:00,8192,2655,2790,19:00:00,11/9/2016 0:00,0.6426
25-07-2016 00:00,63916,2790,2655,11:00:00,25-07-2016 00:00,3.21408
25-07-2016 00:00,226556,9540,2925,7:00:00,26-07-2016 00:00,2.57121
25-07-2016 00:00,63912,2655,2790,11:00:00,5/8/2016 0:00,0.6426
26-07-2016 00:00,8192,2655,2790,19:00:00,28-07-2016 00:00,3.85695
27-07-2016 00:00,63912,2655,2790,11:00:00,29-07-2016 00:00,3.21408
27-07-2016 00:00,9288,2655,2790,18:30:00,2/8/2016 0:00,3.21408
28-07-2016 00:00,8192,2655,2790,19:00:00,4/8/2016 0:00,1.28547
29-07-2016 00:00,63912,2655,2790,11:00:00,29-07-2016 00:00,7.0713
29-07-2016 00:00,63916,2790,2655,11:00:00,1/8/2016 0:00,0.6426
30-07-2016 00:00,63912,2655,2790,11:00:00,5/8/2016 0:00,0.6426
1/8/2016 0:00,9288,2655,2790,18:30:00,16-08-2016 00:00,3.21408
